100000009,SUMMER 2021,1,MGCR071,B-
100000009,FALL 2020,2,CHEM072,C-
100000009,WINTER 2021,2,MUAR030,B
100000009,FALL 2021,1,ECON075,B-
100000009,WINTER 2019,1,COMP070,
100000009,SUMMER 2019,1,MIMM022,A
100000009,FALL 2018,1,MUAR061,B-
100000009,FALL 2021,1,MGCR020,D
100000009,FALL 2021,1,CHEM052,B
100000009,FALL 2021,1,BIOL059,A
100000009,SUMMER 2018,1,CHEM074,
100000009,SUMMER 2019,2,MUAR055,
100000009,FALL 2021,2,MUAR029,C-
100000009,SUMMER 2020,1,ANTH026,B-
100000009,FALL 2019,1,BIOL001,A-
100000009,SUMMER 2019,1,ECON001,
100000009,FALL 2021,1,HIST025,
100000009,WINTER 2019,2,ECON005,B-
100000009,FALL 2021,2,ECON021,B
100000009,WINTER 2019,1,ECON044,B-
100000009,WINTER 2020,2,MGCR025,
100000010,SUMMER 2020,1,CHEM076,A
100000010,WINTER 2021,1,BIOL006,C
100000010,SUMMER 2018,1,MUAR028,C-
100000010,SUMMER 2020,1,MIMM062,D
100000010,SUMMER 2020,1,COMP038,A-
100000010,SUMMER 2020,1,MUAR029,C-
100000010,FALL 2019,2,MGCR052,D
100000010,SUMMER 2018,1,COMP034,C
100000010,FALL 2020,1,COMP010,A-
100000010,WINTER 2020,2,BIOL027,B
100000010,WINTER 2021,2,MUAR036,C-
100000010,SUMMER 2021,1,MIMM038,B
100000010,FALL 2018,1,ECON025,D
100000010,WINTER 2021,1,COMP022,C-
100000010,SUMMER 2018,2,CHEM055,C
100000010,FALL 2021,1,CHEM073,A-
100000010,FALL 2018,1,ANTH029,C-
100000010,FALL 2020,1,ANTH048,B-
100000010,SUMMER 2021,1,MIMM071,D
100000010,FALL 2019,1,ECON031,B-
100000010,SUMMER 2019,1,MUAR047,A-
100000010,WINTER 2018,1,COMP000,
100000010,SUMMER 2021,1,BIOL012,C
100000010,SUMMER 2021,1,CHEM026,C
100000010,WINTER 2019,1,MIMM053,B-
100000010,WINTER 2019,1,HIST069,
100000010,WINTER 2018,1,MUAR018,D
100000010,SUMMER 2019,1,MIMM002,B-
100000010,WINTER 2018,1,MUAR054,C-
100000010,SUMMER 2021,1,BIOL063,D
100000010,FALL 2019,2,MGCR047,A
100000010,FALL 2021,1,ANTH025,D
100000011,WINTER 2020,1,CHEM060,B-
100000011,FALL 2021,1,BIOL019,C-
100000011,SUMMER 2021,1,CHEM027,B-
100000011,WINTER 2019,1,BIOL058,A
100000011,WINTER 2018,1,COMP003,C-
100000011,FALL 2020,1,MIMM000,D
100000011,WINTER 2018,2,ANTH003,B-
100000011,FALL 2021,1,ANTH018,C
100000011,FALL 2020,1,ANTH068,B
100000011,FALL 2021,1,MUAR019,C-
100000011,WINTER 2018,1,MUAR052,
100000011,SUMMER 2021,2,CHEM036,C-
100000011,SUMMER 2020,2,ECON019,B-
100000011,WINTER 2020,1,ANTH063,B-
100000011,FALL 2021,1,MIMM008,B
100000011,WINTER 2018,1,ECON070,B
100000011,WINTER 2021,1,COMP033,A-
100000011,FALL 2020,2,MUAR007,B-
100000011,FALL 2019,2,MGCR039,A
100000011,FALL 2018,1,MGCR055,C-
100000011,SUMMER 2018,1,MIMM019,
100000011,FALL 2021,1,ECON066,B
100000011,WINTER 2020,1,ECON030,A
100000012,FALL 2021,1,MUAR034,A-
100000012,SUMMER 2021,1,ANTH027,C
100000012,FALL 2018,2,ANTH074,B-
100000012,FALL 2020,1,ECON064,B
100000012,FALL 2019,1,HIST001,C
100000012,SUMMER 2019,1,HIST034,A-
100000012,SUMMER 2018,1,ANTH052,B
100000012,FALL 2019,1,CHEM024,C
100000012,FALL 2018,1,MIMM019,A
100000012,FALL 2021,1,ECON006,A-
100000012,SUMMER 2018,1,MUAR076,A
100000012,WINTER 2019,1,ANTH031,C-
100000012,FALL 2019,1,CHEM056,A-
100000012,SUMMER 2020,1,MUAR063,D
100000012,FALL 2020,1,COMP055,A-
100000012,SUMMER 2021,1,BIOL029,C-
100000012,SUMMER 2021,1,ECON017,B
100000012,SUMMER 2020,1,CHEM027,A
100000012,FALL 2019,2,ANTH013,A-
100000012,FALL 2019,2,MUAR003,A
100000012,WINTER 2021,1,MGCR027,C-
100000012,SUMMER 2018,1,MGCR053,D
100000012,SUMMER 2018,1,ECON046,A-
100000012,SUMMER 2019,1,COMP021,C-
100000012,FALL 2020,1,MUAR050,C
100000012,FALL 2020,1,ANTH034,D
100000012,FALL 2019,1,BIOL027,B-
100000012,SUMMER 2018,1,MIMM054,B-
100000012,FALL 2020,1,COMP070,B
100000012,FALL 2019,2,MUAR023,C
100000012,SUMMER 2021,1,MGCR071,C-
100000012,SUMMER 2020,2,HIST035,C-
100000012,FALL 2020,2,HIST059,C-
100000012,SUMMER 2019,1,BIOL000,
100000012,FALL 2021,1,BIOL017,A
100000012,FALL 2020,2,MGCR027,
100000013,WINTER 2019,1,MIMM024,B-
100000013,WINTER 2020,1,BIOL009,B
100000013,SUMMER 2019,1,ANTH009,A-
100000013,WINTER 2018,2,MIMM060,D
100000013,SUMMER 2021,1,MGCR065,D
100000013,SUMMER 2018,1,MGCR044,D
100000013,WINTER 2018,2,MUAR031,A-
100000013,FALL 2019,1,COMP074,A-
100000013,WINTER 2021,1,COMP047,C-
100000013,SUMMER 2018,1,BIOL044,
100000013,SUMMER 2019,1,ECON012,
100000013,FALL 2019,1,ANTH074,C-
100000013,SUMMER 2019,1,BIOL041,C-
100000013,FALL 2018,1,CHEM035,A-
100000013,WINTER 2018,1,HIST027,B-
100000013,WINTER 2019,1,ANTH045,
100000013,SUMMER 2020,1,MGCR037,B
100000013,SUMMER 2020,1,MIMM065,C-
100000013,WINTER 2019,1,MGCR025,A-
100000013,WINTER 2020,1,HIST073,C-
100000013,FALL 2018,1,MGCR024,A-
100000013,FALL 2019,2,CHEM047,C-
100000013,SUMMER 2019,1,HIST010,D
100000013,FALL 2019,2,MIMM016,A-
100000013,WINTER 2020,1,MIMM064,D
100000013,FALL 2020,1,MUAR008,C-
100000013,SUMMER 2020,1,CHEM051,
100000013,SUMMER 2021,1,MUAR039,
100000013,SUMMER 2021,1,ANTH060,B
100000013,WINTER 2018,2,MIMM056,A-
100000013,SUMMER 2021,1,COMP050,C-
100000013,SUMMER 2020,2,MUAR063,D
100000013,SUMMER 2018,1,HIST015,C-
100000013,SUMMER 2021,1,COMP058,B-
100000013,WINTER 2018,1,MUAR019,C-
100000013,FALL 2021,1,BIOL008,A
100000014,FALL 2018,1,COMP071,B-
100000014,FALL 2021,1,CHEM000,A-
100000014,FALL 2020,2,ANTH069,C
100000014,WINTER 2020,1,CHEM058,C-
100000014,SUMMER 2021,1,CHEM023,A
100000014,FALL 2020,1,MUAR020,C
100000014,FALL 2019,1,BIOL003,B-
100000014,WINTER 2021,1,ECON050,
100000014,FALL 2019,1,ANTH007,B
100000014,SUMMER 2020,1,COMP016,A-
100000014,WINTER 2019,1,ANTH004,B-
100000014,FALL 2019,1,BIOL050,D
100000014,WINTER 2020,2,ANTH050,C-
100000014,SUMMER 2021,1,ECON030,A-
100000014,WINTER 2020,1,MIMM013,B
100000014,SUMMER 2020,1,ECON067,B
100000014,SUMMER 2018,1,MGCR053,A
100000014,SUMMER 2021,1,COMP062,A
100000014,SUMMER 2021,1,ANTH008,B
100000014,WINTER 2019,1,BIOL002,B-
100000014,FALL 2018,1,COMP036,
100000014,SUMMER 2019,2,HIST002,D
100000014,SUMMER 2020,1,ECON031,
100000014,WINTER 2020,2,MIMM007,A
100000014,FALL 2020,1,HIST047,C-
100000014,SUMMER 2018,1,BIOL064,C
100000014,FALL 2021,1,COMP028,
100000014,WINTER 2021,1,CHEM073,B-
100000014,SUMMER 2018,1,MUAR071,B-
100000014,WINTER 2018,1,MGCR038,D
100000014,FALL 2019,2,ECON039,
100000014,WINTER 2019,1,ECON035,
100000015,WINTER 2020,1,HIST007,A-
100000015,WINTER 2018,1,MIMM051,
100000015,WINTER 2019,1,MUAR018,A
100000015,SUMMER 2021,1,HIST071,C
100000015,FALL 2020,1,BIOL044,C-
100000015,WINTER 2019,1,MIMM059,A
100000015,WINTER 2021,1,MGCR019,B-
100000015,WINTER 2021,1,ECON023,B
100000015,WINTER 2021,2,MIMM069,D
100000015,WINTER 2018,1,ECON013,A
100000015,WINTER 2019,1,HIST038,C
100000015,SUMMER 2020,1,MIMM017,C-
100000015,SUMMER 2019,1,MUAR055,C
100000015,SUMMER 2020,2,MIMM032,
100000015,SUMMER 2021,1,BIOL026,
100000015,SUMMER 2021,2,ECON043,C
100000015,SUMMER 2018,1,CHEM074,B-
100000015,FALL 2021,2,ECON037,
100000015,FALL 2018,1,MUAR014,B-
100000015,WINTER 2021,1,MUAR050,A
100000015,WINTER 2019,1,MIMM044,A
100000015,SUMMER 2020,2,ECON073,A-
100000015,FALL 2018,1,ECON064,C-
100000015,WINTER 2019,1,CHEM059,C-
100000015,SUMMER 2019,1,BIOL073,A
100000015,FALL 2019,1,HIST003,B-
100000015,SUMMER 2021,2,ECON062,
100000015,WINTER 2020,1,CHEM016,A
100000015,SUMMER 2020,1,MIMM003,
100000015,SUMMER 2018,1,MUAR061,A
100000015,WINTER 2020,1,MIMM064,B
100000015,WINTER 2021,1,MGCR073,D
100000015,SUMMER 2019,1,CHEM043,C
100000015,SUMMER 2019,1,MIMM038,A-
100000015,WINTER 2021,2,ECON057,A
100000015,SUMMER 2018,1,HIST025,A-
100000015,FALL 2021,1,ECON040,B-
100000015,FALL 2021,2,HIST066,
100000015,WINTER 2021,1,ECON038,
100000015,SUMMER 2018,1,MIMM076,
100000016,SUMMER 2021,1,BIOL014,A
100000016,FALL 2018,1,MGCR051,C-
100000016,WINTER 2020,1,HIST051,A-
100000016,SUMMER 2020,1,ANTH014,D
100000016,FALL 2018,1,MUAR075,C
100000016,SUMMER 2019,1,HIST071,D
100000016,WINTER 2021,1,MIMM045,B
100000016,FALL 2020,1,COMP045,C-
100000016,SUMMER 2020,1,MIMM072,C
100000016,SUMMER 2021,1,CHEM046,D
100000016,WINTER 2019,1,HIST005,B-
100000016,SUMMER 2019,2,ECON013,D
100000016,WINTER 2019,2,MIMM002,
100000016,FALL 2019,1,ECON053,C
100000016,FALL 2020,1,MIMM067,
100000016,WINTER 2019,1,MIMM017,A
100000016,FALL 2019,1,CHEM037,
100000016,WINTER 2021,1,HIST066,C-
100000016,WINTER 2020,1,MGCR013,C-
100000016,WINTER 2019,1,MGCR067,B
100000016,FALL 2019,2,ECON026,
100000016,SUMMER 2021,1,CHEM056,B
100000016,SUMMER 2018,1,MGCR020,C
100000016,WINTER 2018,1,CHEM070,A-
100000016,FALL 2020,1,COMP066,B
100000017,FALL 2018,1,MIMM040,C-
100000017,WINTER 2020,1,COMP001,B
100000017,FALL 2021,1,COMP003,C
100000017,SUMMER 2018,1,HIST018,D
100000017,WINTER 2018,2,HIST022,D
100000017,WINTER 2019,2,COMP067,C-
100000017,FALL 2019,2,ANTH055,C
100000017,WINTER 2020,1,COMP061,A
100000017,SUMMER 2019,1,MUAR022,A
100000017,SUMMER 2019,2,MUAR031,B-
100000017,WINTER 2019,1,ECON007,D
100000017,FALL 2021,1,MUAR021,C-
100000017,WINTER 2018,2,ECON054,B
100000017,WINTER 2021,1,HIST034,A-
100000017,FALL 2019,1,MGCR027,B-
100000017,WINTER 2018,1,MIMM056,A
100000017,FALL 2018,1,HIST035,D
100000017,FALL 2019,1,ANTH047,B
100000017,WINTER 2020,1,BIOL070,A-
100000017,SUMMER 2021,1,ANTH054,C-
100000017,FALL 2018,1,MGCR023,D
100000017,SUMMER 2020,1,MIMM048,A-
100000018,WINTER 2018,1,MIMM032,A
100000018,FALL 2019,2,CHEM008,
100000018,WINTER 2018,1,BIOL043,A-
100000018,FALL 2019,2,COMP037,C
100000018,FALL 2020,1,HIST042,A
100000018,SUMMER 2021,2,CHEM000,B
100000018,SUMMER 2019,2,COMP038,A
100000018,WINTER 2019,1,ECON013,A
100000018,WINTER 2020,1,MIMM020,A
100000018,FALL 2020,2,HIST066,D
100000018,SUMMER 2020,1,COMP032,A-
100000018,FALL 2021,1,ANTH053,
100000018,FALL 2018,1,MUAR073,C
100000018,FALL 2021,1,MGCR064,
100000018,SUMMER 2021,1,MGCR036,A-
100000018,SUMMER 2021,2,MUAR023,
100000018,WINTER 2018,1,BIOL001,D
100000018,SUMMER 2019,1,BIOL065,A
100000018,FALL 2018,1,CHEM027,A
100000018,FALL 2018,1,CHEM046,B
100000018,FALL 2021,1,ANTH061,C
100000018,FALL 2021,1,MGCR025,B
100000018,FALL 2018,1,ANTH008,
100000018,WINTER 2021,2,BIOL051,D
100000018,WINTER 2020,1,MIMM068,D
100000018,WINTER 2021,2,HIST004,A-
100000018,WINTER 2018,1,MIMM027,B
100000018,FALL 2020,1,MIMM001,C
100000018,FALL 2018,1,BIOL019,C-
100000018,WINTER 2020,1,MUAR026,D
100000018,SUMMER 2020,1,CHEM051,C-
100000018,WINTER 2018,2,COMP020,
100000018,SUMMER 2021,2,ANTH055,B
100000018,WINTER 2019,1,ECON060,A
100000018,FALL 2020,2,MUAR043,C
100000018,SUMMER 2018,2,MIMM053,A
100000018,SUMMER 2018,1,ECON066,A
100000019,WINTER 2021,1,COMP027,A-
100000019,FALL 2018,2,HIST053,B-
100000019,SUMMER 2021,1,BIOL075,
100000019,WINTER 2018,1,MGCR059,A-
100000019,SUMMER 2020,2,MGCR044,D
100000019,SUMMER 2021,1,HIST027,A
100000019,WINTER 2019,1,MUAR004,A-
100000019,SUMMER 2021,1,ECON000,
100000019,FALL 2020,1,COMP061,A-
100000019,FALL 2020,1,BIOL047,B
100000019,FALL 2021,1,HIST028,A-
100000019,WINTER 2020,1,ANTH033,A-
100000019,SUMMER 2018,2,ANTH058,D
100000019,WINTER 2021,1,MIMM003,C-
100000019,WINTER 2021,1,COMP061,
100000019,WINTER 2019,1,BIOL020,
100000019,FALL 2019,1,MUAR004,B-
100000019,SUMMER 2020,1,ECON047,A
100000019,SUMMER 2019,1,MUAR048,C-
100000019,FALL 2020,1,ANTH072,A-
100000019,SUMMER 2018,1,MGCR062,C-
100000019,FALL 2019,1,COMP056,B-
100000019,WINTER 2021,1,BIOL034,
100000019,SUMMER 2019,1,MIMM053,B-
100000019,FALL 2019,1,BIOL072,
100000020,FALL 2021,1,ECON028,A
100000020,FALL 2020,1,MGCR029,A-
100000020,FALL 2019,1,ANTH033,B-
100000020,SUMMER 2020,1,ECON046,B
100000020,WINTER 2018,1,ANTH016,B
100000020,FALL 2020,2,ANTH050,A
100000020,WINTER 2021,2,MIMM037,C-
100000020,FALL 2019,1,MUAR073,A
100000020,FALL 2019,1,ANTH048,D
100000020,SUMMER 2020,2,COMP016,C-
100000020,SUMMER 2020,2,MGCR027,D
100000020,FALL 2020,2,CHEM010,C-
100000020,SUMMER 2020,1,HIST051,D
100000020,WINTER 2019,1,MUAR028,A-
100000020,SUMMER 2020,1,CHEM074,
